Start Timestamp,End Timestamp,Dialogue
"00:36:48,318","00:36:52,380","Well, next year ain't gonna save us, nor the one after that."
"00:36:52,490","00:36:57,198","This world's a treasure Donald, but it's been telling us to leave for a while now."
"00:37:01,591","00:37:05,721","Mankind was born on Earth, it was never meant to die here."
"00:37:08,866","00:37:13,387","Tom will be alright, but you got to make things right with Murph. -I will."
"00:37:13,702","00:37:17,442",Without making promises you don't know you can keep.
"00:37:26,975","00:37:29,889",You have to talk to me Murph.
"00:37:31,397","00:37:34,779",I need to fix this before I go.
"00:37:34,936","00:37:37,408",Then I'll keep it broken so you'll have to stay.
"00:37:38,641","00:37:44,513","After you kids came along, your mom, she said something to me I never quite understood."
"00:37:44,662","00:37:49,407","She said: Now, we're just here..."
"00:37:50,232","00:37:52,572",...to be the memories for our kids.
"00:37:57,214","00:38:00,170",I think I now understand what she meant.
"00:38:02,980","00:38:07,794","Once you're a parent, you're the ghost of your children's future."
"00:38:08,886","00:38:11,700",You said ghosts didn't exist.
"00:38:17,743","00:38:19,469",That's right Murph.
"00:38:22,025","00:38:24,469",Look at me.
"00:38:26,947","00:38:29,486",I can't be your ghost right now.
"00:38:31,213","00:38:33,223",I need to exist.
"00:38:34,485","00:38:37,249",They chose me.
"00:38:37,440","00:38:41,282","Murph, they chose me. You saw it. You're the one who led me to 'em."
"00:38:43,400","00:38:46,779",And that's exactly why you can't go!
"00:38:49,842","00:38:54,819",I figured out the message. One word. You know what it is?
"00:38:54,929","00:38:57,530",Murph. -STAY.
"00:38:57,680","00:39:00,954",It says STAY dad. -Murph.
"00:39:01,067","00:39:05,868",You don't believe me! Look at the books. Look it says STAY.
"00:39:05,986","00:39:10,380",Why are you not listening? IT SAYS STAY! -I'm coming back.
"00:39:10,489","00:39:12,610",When??
"00:39:24,692","00:39:28,480",One for you. One for me.
"00:39:28,586","00:39:30,493","When I'm up there in hypersleep,"
"00:39:30,687","00:39:34,216","or, or traveling at the speed of light,"
"00:39:34,403","00:39:36,856","or, near a black hole,"
"00:39:37,000","00:39:40,306",Time is gonna change for me.
"00:39:40,451","00:39:42,620",And it's gonna run more slowly.
"00:39:42,757","00:39:45,742","So, when we get back,"
"00:39:45,927","00:39:50,575",we're gonna compare. -Time will run differently for us?
"00:39:50,688","00:39:51,518",Yeah.
"00:39:51,631","00:39:55,769","Maybe by the time I get back, you and I, we might be the same age."
"00:39:55,918","00:39:58,436",You and me. What??
"00:39:58,585","00:40:00,024",Imagine that!
"00:40:03,661","00:40:07,731","Ah, Murph. -You've no idea when you're coming back!!"
"00:40:09,217","00:40:13,003",No idea at all! -Murph.
"00:40:14,297","00:40:18,324","Murph, don't ma-, don't make me leave like this. Murph!"
"00:40:18,506","00:40:21,100",Don't make me leave like this Murph!!
"00:40:27,180","00:40:31,882","Hey,...I love you."
"00:40:32,065","00:40:35,895",You hear me? I love you forever.
"00:40:36,040","00:40:37,407",And I'm coming back.
"00:40:43,423","00:40:44,905",I'm coming back.
"00:41:02,627","00:41:05,370",How did it go? -Fine.
"00:41:05,485","00:41:06,921",Just fine.
"00:41:14,839","00:41:19,779","I love you Tom. -Travel safe, okay? -Yeah. Take care of our place for me alright?"
"00:41:19,892","00:41:23,146",Huh? -Uh huh.
"00:41:26,138","00:41:29,527","Hey, can I use your truck while you're gone? -You mean your truck?"
"00:41:31,113","00:41:33,090",I'll make sure they bring it back.
"00:41:34,320","00:41:36,661",Look after my kids Donald.
"00:41:49,617","00:41:53,282",Go for main engines. Start T minus 10.
"00:41:53,744","00:41:57,993",Dad! -9 -Dad!!
"00:41:58,028","00:42:02,467","8, 7. -DAD!!!"
"00:42:03,265","00:42:07,815","6, 5. Main engines start."
"00:42:07,928","00:42:16,781","4, 3, 2, 1. Booster ignition, and."
"00:42:24,885","00:42:27,511",All engines look good. Beginning roll program.
"00:42:30,247","00:42:35,064",Prepare for stage one separation.
"00:42:35,217","00:42:37,006",Stage one.
"00:42:42,805","00:42:48,199",Everybody good? Plenty of slaves for my robot colony?
"00:42:49,670","00:42:53,768","They gave him a humor setting, to fit in better with his unit."
"00:42:53,769","00:42:58,460",He thinks it relaxes us. -A giant sarcastic robot!
"00:42:59,798","00:43:03,791","What a great idea! -I have a cue light I could use when I'm joking, if you'd like?"
"00:43:03,826","00:43:05,025","That wouldn't be a problem, no."
"00:43:05,135","00:43:09,230",Yeah you could use it to find your way back into the ship after I blow you out the air lock.
"00:43:09,381","00:43:12,270",What's your humor setting TARS?
"00:43:12,350","00:43:15,276",100% -Let's bring it down to 75 please.
"00:43:15,565","00:43:18,229",Stage two separation.
"00:43:27,490","00:43:31,519",All feeds going manual. -Going manual.
"00:43:33,789","00:43:37,644","Deactivate probe heater 1, 2 and 3. -Check."
"00:43:41,204","00:43:46,100",Taking control. -This is handover to you.
"00:43:49,205","00:43:51,683",ABF check. Over.
"00:43:51,834","00:43:56,378","Retro thrusters fuel cells 1, 2, 3."
"00:43:56,413","00:44:00,049",100% ex-mites.
"00:44:07,320","00:44:11,837",It's hard leaving everything. My kids.
"00:44:11,985","00:44:15,921","Your father. -We're gonna be spending a lot of time together,"
"00:44:16,043","00:44:19,601",-We should learn to talk. -And when not to.
"00:44:20,655","00:44:25,478",Just being honest. -Well you don't need to be that honest.
"00:44:25,585","00:44:30,010","Hey TARS, what's your honesty parameter? -90%"
"00:44:30,155","00:44:31,633",90%?
"00:44:31,745","00:44:35,273",Absolute honesty isn't always the most diplomatic...
"00:44:35,391","00:44:39,022",...nor the safest form of communication with emotional beings. -Okay!
"00:44:39,132","00:44:41,478",90% it is Dr. Brand.
"00:44:45,222","00:44:48,532",We're coming up on the Endurance. 12 minutes out.
"00:45:05,338","00:45:07,605",Okay taking control.
"00:45:10,888","00:45:13,836","Approaching module port, 500 meters."
"00:45:26,747","00:45:28,655",It's all you Doyle.
"00:45:46,023","00:45:49,691","Nice and easy Doyle, nice and easy."
"00:45:53,661","00:45:57,481",Take us home.
"00:46:03,900","00:46:06,815",Target locked.
"00:46:06,961","00:46:09,379","Target locked. -Well done. -Okay, helmets on."
"00:46:09,535","00:46:10,433",Good job.
"00:46:43,761","00:46:46,799",The door is not charging. Never mind!
"00:47:09,842","00:47:13,342","Cooper, you should have control. -Control here."
"00:47:14,429","00:47:17,062",Communication with ring module active.
"00:47:30,889","00:47:32,652",That's initiate.
"00:47:40,213","00:47:42,410",Are we ready to spin? -Just a sec.
"00:47:53,354","00:47:56,410",Hello CASE. -Hello TARS.
"00:47:57,132","00:48:00,804","Okay, we're all set. -All right let's do it."
"00:48:30,498","00:48:32,048",30% of spin.
"00:48:37,814","00:48:39,466",One g.
"00:48:40,626","00:48:44,227",How is gravity treating you back there?
"00:48:47,173","00:48:51,143","Romilly, hey you okay? -Yeah. -You all right?"
"00:48:51,254","00:48:52,126","Yeah, no I just need a minute."
"00:48:53,030","00:48:56,307","Okay, I think we have some dramamine in the hibe pad, I'm just gonna go get that."
"00:48:56,419","00:48:59,690",It'll be in the cryo beds Just be a sec. -Hey Brand?
"00:48:59,809","00:49:01,321",Yeah? -Bring a lot.
"00:49:09,771","00:49:13,439","Amelia, be safe."
"00:49:13,592","00:49:17,720",Give my regards to Dr. Mann. -I will Dad.
"00:49:17,831","00:49:22,791","It looks good for your trajectory. We've calculated, two years to Saturn."
"00:49:22,906","00:49:24,711",That's a lot of Dramamine.
"00:49:25,865","00:49:27,880","Look after my family will you please, sir?"
"00:49:28,023","00:49:31,260","We'll be waiting for you, when you get back."
"00:49:31,801","00:49:36,333","A little older, a little wiser, but happy to see you."
"00:49:38,316","00:49:41,771","'Do not go gentle into that good night,'"
"00:49:41,962","00:49:46,664","'old age should burn and rave at close of day,'"
"00:49:47,963","00:49:52,567","'Rage, rage against the dying of the light.'"
"00:49:53,771","00:49:57,809","'Though wise men at their end, know dark is right.'"
"00:49:57,955","00:50:00,829",'Because their words had forked no lightning they'
"00:50:01,013","00:50:04,384","'Do not go gentle, into that good night'"
"00:50:04,966","00:50:09,710","'Rage, rage against the dying of the light.'"
"00:50:33,361","00:50:35,085","Here, pills."
"00:50:37,896","00:50:42,028",So alone. -We have each other. Dr. Mann had it worse.
"00:50:42,137","00:50:43,436",I mean them.
"00:50:46,130","00:50:49,050",It's a perfect planet and we're not gonna find another one like it.
"00:50:49,228","00:50:53,579","No, it's not like, looking for a new condo."
"00:50:53,729","00:50:57,803","The human race is going to be, adrift."
"00:50:57,949","00:51:01,876",Desperate for a rock it can cling to while it catches it's breath.
"00:51:01,911","00:51:03,569","We need to find that rock,"
"00:51:04,470","00:51:08,698",and our 3 prospects are at the edge of what might sustain human life.
"00:51:09,621","00:51:13,902",Laura Miller's planet is the first. Laura started our biology program.
"00:51:19,294","00:51:22,395",Wolf Edmunds is here. -Tell me about Edmunds.
"00:51:23,436","00:51:25,844","Oh, um, Wolf's a particle physicist."
"00:51:28,441","00:51:30,206",Any of them had any families?
"00:51:31,614","00:51:34,515","No, no attachments. My father insisted."
"00:51:34,704","00:51:37,327",They'all knew the possibility of...
"00:51:37,402","00:51:40,330",...seeing another human being again. I'm hoping we can surprise at least 3 of them.
"00:51:40,480","00:51:44,741","Dr. Mann? -Dr. Mann, well, he's remarkable.  He's the best of us."
"00:51:44,921","00:51:47,804",He inspired 11 people to follow him on the loneliest journey...
"00:51:47,889","00:51:49,836",...in human history.
"00:51:49,871","00:51:52,238","Scientists, explorers. That's what I love."
"00:51:52,382","00:51:55,404","Y'know out there, we would face great odds."
"00:51:55,560","00:51:59,745","Death. But, not evil."
"00:51:59,892","00:52:02,228",You don't think nature can be evil?
"00:52:02,373","00:52:07,193","No. Formidable, frightening. But, no, not evil."
"00:52:08,608","00:52:12,495",Is a lion evil because it rips a gazelle to shreds?
"00:52:12,647","00:52:14,481",Just what we take with us then?
"00:52:15,318","00:52:19,349",Yeah. This crew represents the best of humanity.
"00:52:19,495","00:52:22,532","Even me, huh? -Y'know what? We agreed, 90%."
"00:52:22,675","00:52:24,842",Don't stay up.
"00:52:24,949","00:52:26,114",I'll be in a minute.
"00:52:26,273","00:52:30,418","Just remember Coop, you're literally wasting your breath."
"00:52:36,833","00:52:39,962","Hey TARS, let's go over that trajectory one more time."
"00:52:40,970","00:52:44,886","8 months to Mars. Gravity powered slingshot around,"
"00:52:45,000","00:52:47,345",14 months to Saturn. Nothing has changed on that.
"00:52:47,493","00:52:48,970",Let me ask you something.
"00:52:51,454","00:52:54,692",Dr. Brand and Edmunds. -Why are you whispering? They can't hear you.
"00:52:56,568","00:53:01,540","Dr. Brand and Edmunds, they close? -I wouldn't know."
"00:53:01,728","00:53:04,613",Is that '90% wouldn't know' or '10% wouldn't know'?
"00:53:04,760","00:53:06,812",I also have a discretion setting Cooper.
"00:53:08,470","00:53:12,177",But not a poker-face slick.
"00:53:23,663","00:53:24,961",Hey guys.
"00:53:25,108","00:53:28,782",Dad's about to go down for the long nap.
"00:53:28,928","00:53:31,732","and I just, wanted to give you an update."
"00:53:31,885","00:53:35,745",The Earth looks amazing from here.
"00:53:35,896","00:53:40,035",You can't see any of the dust.
"00:53:41,012","00:53:44,432","I really hope you guys are doin', doin' great."
"00:53:44,579","00:53:47,325","I know you're gonna get this message,"
"00:53:47,435","00:53:51,855","Professor Brand assured me that he was gonna get it to you. Alright, okay I love you!"
"00:53:53,336","00:53:55,468",Is it him? -I don't think so Murph.
"00:54:02,058","00:54:04,432",You must be Donald.
"00:54:05,728","00:54:10,314",Hello Murph. -Why are you in my dad's truck?
"00:54:10,465","00:54:13,127",He wanted me to bring it for your brother.
"00:54:13,275","00:54:15,903",He sent you a message.
"00:54:19,335","00:54:21,275",She's pretty upset with him for leaving.
"00:54:21,421","00:54:24,802",If you record any messages I can get them transmitted to Cooper.
"00:54:26,244","00:54:33,303","Murph is a bright spark. Maybe, I should fan the flame."
"00:54:33,338","00:54:37,979","She's already making fools of her teachers, well, maybe she should come and make a fool out of you."
"00:54:39,275","00:54:42,513",So where are they? -Heading for Mars.
"00:54:42,625","00:54:47,014","The next time you hear from Cooper, they'll be coming up on Saturn."
"00:55:26,315","00:55:30,376",They want me to repeat plant pathology.
"00:55:30,523","00:55:35,958","It sucks. But, they said I could start advanced agriculture a year early."
"00:55:36,424","00:55:39,883","So...alright. Well, I gotta go Dad."
"00:55:40,070","00:55:41,145",Hope you're safe up there.
"00:55:44,333","00:55:49,005","Sorry Coop, I asked Murph to say hi."
"00:55:49,079","00:55:54,016",But she's as stubborn as her old man. I'll try again next time.
"00:56:09,278","00:56:10,682",Are you okay Rom?
"00:56:11,910","00:56:16,603","This gets to me Cooper. This, this."
"00:56:16,744","00:56:20,200",Millimeters of aluminum protecting us and then nothing...
"00:56:20,346","00:56:24,054","...out there for millions of miles, won't kill us in seconds."
"00:56:25,134","00:56:30,048",Did you know that some of the finest solo yatchsmen in the world...
"00:56:30,083","00:56:34,741","...don't know how to swim? They don't know, and if they go overboard, it's done."
"00:56:36,338","00:56:38,578",We are explorers Rom.
"00:56:39,918","00:56:43,132",This is our boat. Here.
"00:57:10,163","00:57:14,937","This is the, relay probe? -In orbit around the wormhole."
"00:57:15,051","00:57:17,566",This is the wormhole and every time we come around...
"00:57:17,711","00:57:21,416",...we would receive images from the other side of the foreign galaxy.
"00:57:21,527","00:57:25,015",Like swinging a periscope around. -Exactly.
"00:57:25,129","00:57:29,030","So we got a pretty good idea, what we're gonna find on the other side, huh?"
"00:57:30,329","00:57:31,982",Navigationally.
"00:57:33,104","00:57:36,705","Hey guys, looks like we're gonna be approaching the wormhole in about three hours."
"00:57:43,586","00:57:46,721","Hey Coop, can we stop the spinning?"
"00:57:46,835","00:57:50,790",Why? -Because we are close enough to see it.
"00:57:52,304","00:57:54,971",Aha.
"00:57:59,191","00:58:03,403","Look, that's, that's it! That's the wormhole!"
"00:58:03,546","00:58:06,473","Say it, don't spray it Rom. It's a sphere."
"00:58:06,619","00:58:10,176",Well of course it is! What you thought it would just be a hole?
"00:58:11,226","00:58:15,107",No. It's just that all the illustrations I've ever seen they...
"00:58:15,272","00:58:19,117","The illustrations, try to show how it works."
"00:58:19,235","00:58:23,439","So they say you want to go from here, to there."
"00:58:23,593","00:58:25,078",But this is too far.
"00:58:25,261","00:58:28,884",So a wormhole bends space like this so you...
"00:58:28,919","00:58:32,507",...can take a shortcut through a higher dimension.
"00:58:32,618","00:58:37,412","Okay so, to show that they've turned 3-dimensional space..."
"00:58:37,488","00:58:41,785","...into 2 dimensions, which turns a wormhole in 2 dimensions..."
"00:58:41,804","00:58:44,952",...a circle. What's a circle in 3 dimensions?
"00:58:46,147","00:58:49,314",A sphere. -Exactly. A spherical hole.
"00:58:49,859","00:58:53,439",But who put it there? Who do we have to thank?
"00:58:53,660","00:58:58,374",I'm not thanking anybody until we get outta here in one piece Rom.
"00:59:03,694","00:59:06,791",Any trick to this Doyle?
"00:59:08,168","00:59:09,530",No one knows.
"00:59:15,971","00:59:18,814","The others made it, right?"
"00:59:20,584","00:59:22,638",At least some of 'em.
"00:59:53,359","00:59:57,491",Everybody ready to say goodbye to our solar system?
"00:59:57,638","01:00:00,223",To our galaxy.
"01:00:01,779","01:00:03,478",Here we go.
"01:00:35,695","01:00:39,152",Controls won't work here. We are passing through the bulk.
"01:00:39,264","01:00:44,090",Its space beyond our 3 dimensions. All you can do is report and observe.
"01:00:54,008","01:00:56,532",What is that?
"01:00:57,806","01:01:02,597",I think it's 'Them'. -Distorting spacetime?
"01:01:03,975","01:01:06,279",Don't. Don't!
"01:01:33,900","01:01:34,869",What was that?
"01:01:37,255","01:01:39,378",First handshake.
"01:01:41,054","01:01:42,322",We're...
"01:01:43,405","01:01:44,737",We're here.
"01:02:05,707","01:02:08,910",So the lost communications came through. -How?
"01:02:09,023","01:02:13,985","The relay on this side cached them. It's years of basic data, no real surprises."
"01:02:14,966","01:02:19,480","Miller's site has kept pinging 'thumbs up', as has Dr. Mann's."
"01:02:19,515","01:02:23,319",Edmunds went down three years ago. -Transmitter failure?
"01:02:23,428","01:02:26,313",Maybe. He was sending the thumbs up right until it went dark.
"01:02:26,462","01:02:30,079","But Miller's still looks good though, right? Because she's coming up fast."
"01:02:30,191","01:02:32,428",But there's one complication.
"01:02:32,501","01:02:36,577",The planet is much closer to Gargantua than we thought.
"01:02:36,648","01:02:39,775",Gargantua? -It's what we're calling the black hole.
"01:02:39,925","01:02:41,967",Miller's and Dr. Mann's planets both orbit it.
"01:02:42,002","01:02:45,194",And Miller's is on the horizon? -Like a basketball around a hoop.
"01:02:45,308","01:02:47,915",Landing there takes us dangerously close...
"01:02:48,091","01:02:51,185",...and a black hole that big has a huge gravitational pull.
"01:02:53,298","01:02:56,820","Okay I-, I could swing around that neutron star..."
"01:02:56,934","01:02:59,485","-No no no, it's not that, it's time. The gravity on that planet will..."
"01:02:59,632","01:03:02,920","...slow our clock compared to Earth's,.. drastically."
"01:03:02,955","01:03:04,683",Well how bad?
"01:03:04,794","01:03:11,596","Well, every hour we spend on that planet will be, uhh, seven years back on Earth."
"01:03:12,927","01:03:15,804",Jesus. -That's relativity folks.
"01:03:16,930","01:03:20,204","Well, we can't just drop down there without... -Cooper..."
"01:03:20,352","01:03:22,790","We have a mission. -Yeah Doyle, we have a mission."
"01:03:22,896","01:03:25,437","And our mission, Plan A is to find a planet..."
"01:03:25,472","01:03:27,978",...that can habitate the people that are living on the Earth right now.
"01:03:28,087","01:03:30,714","You can't just think about your family, now you have to think bigger than that, alright?"
"01:03:30,864","01:03:33,809",I'm thinking about my family and millions of other families.
"01:03:33,891","01:03:38,816","Okay, Plan A does not work, if the people on Earth are dead by the time we pull it off."
"01:03:39,686","01:03:43,058","No, it doesn't. That's why there's a Plan B."
"01:03:44,754","01:03:49,225",Okay. Cooper's right. We have to think about time as a resource just like...
"01:03:49,335","01:03:51,676",...oxygen and food. Going down there is gonna cost us.
"01:03:51,858","01:03:58,048","Okay look, Dr. Mann's data is promising, alright,"
"01:03:58,192","01:04:01,670","but it's gonna take us months to get there, and Edmunds, it's even further."
"01:04:01,705","01:04:04,237",Now Miller hasn't said much. But what she has said is very promising.
"01:04:04,387","01:04:07,141","It's water, it's organics. -You don't find that everyday."
"01:04:07,219","01:04:10,662","No, you don't and just think about the resources including time..."
"01:04:10,780","01:04:13,038",...that would be spent trying to get back here.
"01:04:14,526","01:04:16,148",Romilly. -Yeah.
"01:04:16,183","01:04:20,594",How far off of Miller's planet do we have to be to stay out of the time shift?
"01:04:20,629","01:04:24,876","Alright, just back from the cusp. -Which is here, just outside of Miller's planet."
"01:04:24,992","01:04:27,428",Alright. Okay.
"01:04:27,547","01:04:30,811","Here's Gargantua, here's Miller's planet."
"01:04:30,959","01:04:34,597","Instead of taking the Endurance into orbit around Miller's planet, which would..."
"01:04:34,632","01:04:37,443","...conserve fuel, but we'd lose a lot of time,"
"01:04:37,478","01:04:42,016","what if, what if we take a wider orbit around Gargantua, parallel with Miller's planet,"
"01:04:42,125","01:04:45,546","outside of it's time shift, to here. Then we take the Ranger down,"
"01:04:45,581","01:04:48,565","we get Miller, we get her samples, we come back, we analyze, we debrief..."
"01:04:48,600","01:04:52,421","...we're in, we're out, we lose a little fuel. But we save a lot of time."
"01:04:52,538","01:04:54,442",That'll work. -That's good. -There's not gonna...
"01:04:54,593","01:04:58,340","be time for monkey business or chit-chat down there, so TARS, you should definitely stay here."
"01:04:59,498","01:05:02,135","CASE, you're with me. Anyone else can stay."
"01:05:02,282","01:05:04,591","If we are talking about a couple of years,"
"01:05:04,786","01:05:06,868","I could use the time to research gravity,"
"01:05:07,013","01:05:09,499","observations from the wormhole, that's gold to Professor Brand."
"01:05:09,609","01:05:13,903","TARS, factor an orbit around Gargantua, conserve fuel, minimize thrusting."
"01:05:14,018","01:05:16,427",Make sure we stay in range from Miller's planet. You got it?
"01:05:16,545","01:05:19,759","I wouldn't leave you behind, Dr. Brand."
"01:05:24,478","01:05:28,101",You ready CASE? -Yep. -You don't say much do you?
"01:05:28,713","01:05:33,009",TARS talks plenty for both of us. -Detach.
"01:05:39,889","01:05:43,187","Romilly, are you reading these forces? -Unbelievable."
"01:05:46,930","01:05:48,622",A literal heart of darkness.
"01:05:51,504","01:05:55,777","If we could just see the collapsed star inside,"
"01:05:55,925","01:05:58,798","the singularity, we'd solve gravity."
"01:05:58,911","01:06:02,265","We can't get anything from it? -Nothing escapes that horizon,"
"01:06:02,416","01:06:06,317","not even light. All the answers are there, just no way to see it."
"01:06:06,469","01:06:07,827",There's Miller's planet.
"01:06:10,395","01:06:11,357",Goodbye Ranger.
"01:06:24,117","01:06:28,549",This is fast for atmospheric entry. Shouldn't we use the thrusters to slow?
"01:06:28,629","01:06:32,710",-No. I'm gonna use the Ranger's aerodynamics to save some fuel.
"01:06:32,819","01:06:35,849",Air-brake? -We wanna get down fast don't we?
"01:06:35,957","01:06:39,352",Actually we wanna get there in one piece. -Hang on.
"01:06:39,425","01:06:41,110","Brand, Doyle, get ready."
"01:06:56,945","01:06:59,677",We should be using the air-brake. -Hands up CASE.
"01:06:59,757","01:07:03,176",The only time I ever went down is when a machine was easing at the wrong time.
"01:07:03,290","01:07:06,406",You're going to get us killed. -Just like reckless driving.
"01:07:06,682","01:07:08,323",We're too fast. -I got this.
"01:07:13,055","01:07:17,126",Should I get ready to detach? -No. I need to feel the air.
"01:07:21,131","01:07:22,326",Here we go.
"01:07:23,771","01:07:26,574",It's just water!
"01:07:26,683","01:07:31,430",The stuff of life. -1200 meters.
"01:07:31,547","01:07:34,622","Do we have a fix on her beacon? -That I have, can you maneuver?"
"01:07:34,731","01:07:39,534","I gonna need to shave some speed. I'm gonna spiral down on top of it, everybody hang on!"
"01:07:40,941","01:07:42,855",700.
"01:07:44,801","01:07:47,154","On my cue CASE, on my cue."
"01:07:49,988","01:07:51,429",500 meters.
"01:08:00,614","01:08:02,056",Now!
"01:08:16,132","01:08:17,381",Very graceful.
"01:08:17,451","01:08:21,873","No, but very efficient."
"01:08:23,331","01:08:26,081",What're you waiting for? Let's go.
"01:08:26,151","01:08:29,862","Go, go, go, go. 7 years per hour here."
"01:08:29,969","01:08:31,262",Let's make it count.
"01:08:57,449","01:08:58,336",This way.
"01:09:00,965","01:09:03,055",About 200 meters.
"01:09:13,062","01:09:17,664",Gravity's punishing. -Been floating through space too long?
"01:09:17,777","01:09:20,078",130% Earth's gravity.
"01:09:21,450","01:09:22,834","Come on, come on, come on."
"01:09:24,996","01:09:27,407",There's nothing here. -should be right here.
"01:09:29,075","01:09:32,537","If the, if the signal's coming from here, then..."
"01:09:41,939","01:09:43,128",Her beacon.
"01:09:51,083","01:09:54,360",Wreckage. -Where's the rest?
"01:09:54,433","01:09:56,165",Towards the mountains.
"01:09:59,483","01:10:01,533",Those aren't mountains.
"01:10:04,048","01:10:06,395",They're waves. -What?
"01:10:09,894","01:10:11,372",Shit.
"01:10:13,467","01:10:15,588",That one's moving away from us.
"01:10:20,665","01:10:23,433",We need the recorder.
"01:10:33,625","01:10:36,326","Brand, Doyle, back to the Ranger now!"
"01:10:36,404","01:10:38,674","I'm not, leaving, without, her data."
"01:10:40,012","01:10:44,278",Get back here now. We do not have time. The second wave is coming!
"01:10:44,391","01:10:46,866",We are in the middle of a swell!
"01:10:46,975","01:10:50,752",Get your ass back to the Ranger now!
"01:10:54,285","01:10:57,591",Brand get back here now!!
"01:10:59,026","01:11:02,937","Cooper, go, Cooper go, I can't make it. Go!"
"01:11:03,050","01:11:04,270","CASE, go get her."
"01:11:08,360","01:11:11,634","GO! -Get up, get up Brand."
"01:11:11,779","01:11:13,494","Go go, go."
"01:11:14,686","01:11:18,350",I'm not gonna make it! -Yes you are. Yes you are!
"01:11:24,990","01:11:27,573","Come on CASE has her, CASE has her! Get back here Doyle!"
"01:11:30,346","01:11:31,821",Dr. Brand.
"01:11:33,515","01:11:35,275",To the hatch.
"01:11:39,360","01:11:41,302","Go, go. Go."
"01:11:46,824","01:11:50,861",Manually overriding inside hatch!
"01:11:54,208","01:11:58,918",Cooper don't! Cooper don't!
"01:11:59,081","01:12:00,152",Cooper!
"01:12:02,001","01:12:05,848",Engines are flooded! I'll have to shut it down!
"01:12:38,989","01:12:40,644",Oh shit!!
"01:12:45,428","01:12:46,761",Whoaa!
"01:13:17,867","01:13:21,064","CASE what's wrong? -Chute's waterlogged, let it drain."
"01:13:21,895","01:13:25,457",Goddamn it!! I told you to leave me.
"01:13:25,569","01:13:27,974",-And I told you to get your ass back here!
"01:13:28,048","01:13:31,669",The difference is that one of us was thinkin' about the mission.
"01:13:31,778","01:13:33,619",-You were thinking about getting home!!
"01:13:34,642","01:13:39,614",I was trying to do the right thing! -Can you tell that to Doyle?
"01:13:41,551","01:13:44,504","CASE, how much time? -45 to an hour."
"01:13:45,911","01:13:47,626",The stuff of life huh?
"01:13:48,674","01:13:51,610",What's this gonna cost us Brand? -A lot.
"01:13:52,493","01:13:53,308",Decades.
"01:14:00,503","01:14:03,384",What happened to Miller? -Judging by...
"01:14:03,499","01:14:07,307",...the wreckage she was broken up by a wave soon after impact.
"01:14:07,417","01:14:10,878","How's the hell the wreckage stayed together after all these years, huh?"
"01:14:12,141","01:14:13,722",Because of the time slippage.
"01:14:13,869","01:14:17,491","On this planet's time she,"
"01:14:17,603","01:14:19,624","she's landed hours ago, she..."
"01:14:19,699","01:14:22,653",...she probably just died minutes ago.
"01:14:22,764","01:14:26,609",The data Doyle received was just the initial status echoing endlessly.
"01:14:26,720","01:14:29,092",Oh we are not prepared for this.
"01:14:31,509","01:14:35,784",You eggheads have the survival skills of a boy-scout troop.
"01:14:35,816","01:14:38,904","Well we got this far on our brains, farther than any human in history."
"01:14:39,224","01:14:43,573",Well not far enough. And now we're stuck here till there won't be anyone...
"01:14:43,574","01:14:44,760",...left on Earth to save.
"01:14:46,683","01:14:50,242",I'm counting every minute same as you Cooper.
"01:14:53,993","01:14:58,875","Is there any possibility? I dunno, maybe some way, I don't know..."
"01:14:58,876","01:15:03,000",...maybe if we could jump in a black hole and gain back the years?
"01:14:14,502","01:14:17,857","Don't shake your head at me! Time is relative, okay."
"01:15:06,965","01:15:09,212","It can stretch and it can squeeze, but,"
"01:15:09,282","01:15:13,031",it can't run backwards! Just can't!
"01:15:13,109","01:15:17,300","The only thing that can move across dimensions, like time, is gravity."
"01:15:19,612","01:15:20,939",Okay.
"01:15:22,809","01:15:25,508","The beings that led us here,"
"01:15:25,619","01:15:28,712","they communicate through gravity, right?"
"01:15:28,863","01:15:32,786",Could they be talking to us from the future? -Maybe.
"01:15:32,899","01:15:36,403","Okay, if they can..? They..."
"01:15:36,518","01:15:39,171",...are beings of 5 dimensions!
"01:15:39,288","01:15:42,904","Right, to them, time might be yet another physical dimension."
"01:15:42,991","01:15:47,532","To them, the past might be a canyon they can climb into,"
"01:15:47,638","01:15:52,360","and the future, a mountain that they can climb up, but to us, it's not! Okay!"
"01:15:52,435","01:15:56,376","Look Cooper, I screwed up. I'm sorry."
"01:15:57,674","01:15:59,721",But you knew about relativity.
"01:16:02,533","01:16:03,509",Brand.
"01:16:07,627","01:16:10,586",My daughter is 10 years old.
"01:16:10,701","01:16:13,962","Couldn't teach her Einstein's theories before I left,"
"01:16:13,997","01:16:18,643",Couldn't you have told your daughter that you were going to save the world? -No.
"01:16:19,768","01:16:24,476","When you become a parent, one thing becomes really clear,"
"01:16:25,460","01:16:29,273","And that's you wanna make sure your children feel safe,"
"01:16:30,281","01:16:34,101","and it rules out telling a 10 year old, that the world's endin'."
"01:16:36,416","01:16:37,421",Cooper.
"01:16:41,141","01:16:44,543",How long for the engines CASE? -A minute or two.
"01:16:44,618","01:16:46,790",Well we don't have it! Helmets on!!
"01:16:50,473","01:16:55,283","Brand, co-pilot you're up. CASE, run the cabin oxygen through the main thrusters."
